entry_id,task_id,collaborator_id,date,hours
a4bbf962-606e-4e1c-8f15-84494f40c22f,350843f0-8de0-4fc2-83e1-5a85d46ef104,118a9d29-2f92-4996-99f1-95d014822f53,2025-01-08,5.756626828521846
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,a93b12cd-1c24-420e-acab-d7e7cc6b66e5,db20a56e-dc81-4fe7-8eda-8bbb71710434,2025-01-18,7.57465998227301
86c1b6cb-e996-40f7-af77-520eff4625af,deef580f-9c07-4751-9437-45092cd1586a,3a9bedd4-0f12-49e0-a18f-f6b6b535106e,2025-01-03,2.2499747132072456
822c4d32-6c64-4c15-aba3-01cba561e1e9,088a93ec-70d9-49f8-89e2-60744f1639a0,01a9e71f-de8a-474b-8f36-d58b47378190,2025-01-09,1.7588178305029776
2e25b5ee-4f11-48dc-9cd3-336904aac1b7,278ed00d-ba02-46ef-be05-5787965befdf,747b6dba-c8fe-4ccd-88b8-d9c6ed3049cf,2025-01-06,6.09981542456893
7c7c404e-c422-403e-b29a-6339577bc55a,dc322c97-39c1-4262-b76c-8edec1101266,4ccc9bc2-a53f-4a28-abf3-e3fc21813d25,2025-01-05,5.2434619731430026
27aa7cbc-2337-4bbc-bffe-77c839feb99c,350843f0-8de0-4fc2-83e1-5a85d46ef104,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-01-02,3.69636803341309
19e45c6a-c9c2-4e69-982c-75654bb907ec,79eb4168-1045-46e5-bee3-eb791d181ee9,5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,2025-01-13,2.7830575429700737
bd17c5e8-d5ca-49ab-8a2e-6a93c5580bb2,112fa612-7969-4ed2-ac48-bf55afd380c4,4ccc9bc2-a53f-4a28-abf3-e3fc21813d25,2025-01-13,1.0118389475304062
e05b46c5-5636-4094-a974-31db09a9d1c1,a93b12cd-1c24-420e-acab-d7e7cc6b66e5,5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,2025-01-16,3.549550302468849
277d1be9-6070-46a1-98e5-2499218c6e1c,a23d4c2f-c2a7-4689-9933-918cfa745761,db20a56e-dc81-4fe7-8eda-8bbb71710434,2025-01-04,5.362087869624864
c566aa81-b15e-44f6-94d3-07952e4bebc4,da509fed-1d4a-4d81-b3a7-d0e0cb08587d,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-01-16,6.038279841097651
b89f72f3-2a60-4652-a714-7668cf1d7d3a,bf1e8366-4b8e-43d4-8e76-07adf7a67b94,e767dcea-b0e6-4969-a213-42b0f1eedba3,2025-01-11,3.164992635460573
ad261ec5-5d42-49e9-a92e-07b60b2f6d5c,637e4b01-22ba-410e-899c-a782e3236d1a,db20a56e-dc81-4fe7-8eda-8bbb71710434,2025-01-18,3.8168027094040724
9c4ffb46-71b7-41aa-b836-f5713ccec76c,87e5f0fe-5da8-46d2-b8b3-8a8be05fb8bc,2d534dd0-cf8e-4c5a-8cc5-6569f9e8a369,2025-01-07,1.8910145934140725
72ecf16e-c8a7-43e9-bfa0-16c2c09cb506,637e4b01-22ba-410e-899c-a782e3236d1a,118a9d29-2f92-4996-99f1-95d014822f53,2025-01-06,5.74122561690913
f7315749-4f39-49a8-bd3a-258288b4f474,32ffe294-4d57-4880-9865-d69a74f33103,6fb78271-504d-481f-8953-5b63ba81edd9,2025-01-12,4.983736784060666
5e2ad32d-31ab-4b56-95c9-fdc7e76adca9,0986bbeb-f23e-423d-8b9b-d93423c86d30,2d534dd0-cf8e-4c5a-8cc5-6569f9e8a369,2025-01-17,6.836076185128403
70cafdd8-fc04-4f08-9207-0158f2771f63,bf1e8366-4b8e-43d4-8e76-07adf7a67b94,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,2025-01-12,2.4712787941784935
61c2645a-c733-4304-8822-3120c4f9eccd,f206c269-38b7-4c07-80fb-929673b6a09b,6fb78271-504d-481f-8953-5b63ba81edd9,2025-01-13,5.582939365921502
297ca4ff-f75d-499f-ab2d-5b0987079ad4,5cd8fe1a-dafe-48a9-bc71-e0bef3579560,b41b3143-8b10-450c-9570-4f32702cdd20,2025-01-05,4.095118595133652
df7d0dd7-236e-4608-9acb-394acd1f5318,af908e3c-dd75-4e98-90e0-b95f0212b554,e767dcea-b0e6-4969-a213-42b0f1eedba3,2025-01-07,4.312303301365284
dfc620ce-7b07-4d31-a424-4f230d5ba7cd,1f4a8ca1-ab85-4d59-9463-adc78fca7b6a,c0398710-8976-4334-a281-7efdae849217,2025-01-10,5.611955214988953
b61e5fdb-1a43-4206-af2d-dcc48df661da,87e5f0fe-5da8-46d2-b8b3-8a8be05fb8bc,e767dcea-b0e6-4969-a213-42b0f1eedba3,2025-01-13,5.646976854134991
1578d709-48f9-43d0-9fea-e1e0d9e604b3,718d4d05-e8e2-4743-b65f-eea97d824264,db20a56e-dc81-4fe7-8eda-8bbb71710434,2025-01-04,1.6537104005289387
836b15c7-e7c2-45da-b306-958845d5a68d,4ffca6b1-99b4-49d4-89a2-14aef7e8f8e5,badcc32a-c159-4f53-8a0f-4efbedcd465e,2025-01-04,5.709569693900169
f24823ab-177a-4a5f-affe-33b3d4bf7a4b,9b689c88-3ae9-49fe-8c82-18dac696f5e6,5cec4eb5-edd9-4831-9ca3-5cfb04fc6d82,2025-01-06,2.031477735720409
597e6845-e277-48c5-b37d-1fb6d11376e0,b7fddd71-a075-4927-9110-b492f4427e0b,badcc32a-c159-4f53-8a0f-4efbedcd465e,2025-01-01,7.8875521594729605
808389c8-657e-41c9-8da2-3e5c6a36af18,718d4d05-e8e2-4743-b65f-eea97d824264,0bbb2599-11ce-4dd2-b45e-d1f03139d32c,2025-01-10,4.187913178660624
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,a21150f9-9fd3-4579-8667-72ce204e178c,6601ddd0-3170-4437-a8f7-ef5a060edf5b,2025-01-10,2.3610466571779654
ee4a9b5d-5195-44e3-8737-4c86397b5f51,6d4067f4-5003-4b35-9857-8bafbac7e2b9,118a9d29-2f92-4996-99f1-95d014822f53,2025-01-03,4.460640183073059
55d596af-a663-42cd-b6f6-dbf1d6d441cc,c478f6f1-b88e-4318-816d-83edad81f8bd,663f1c97-9562-49f0-a5d7-b8756dadd6c7,2025-01-04,5.592406077782488
eada79a3-4970-4d9a-89ce-3cfb2339ba19,2784378f-f84f-46b3-a79f-bfafdef57689,b02b61c4-a3d7-4628-ace6-6fa2fd5166e6,2025-01-12,6.448942847371275
c24369e7-2387-4af6-94c3-a832b231c60b,9b689c88-3ae9-49fe-8c82-18dac696f5e6,c0398710-8976-4334-a281-7efdae849217,2025-01-18,6.628768993212001
01582463-9d87-46a0-b2d7-8bdd781799ff,6d4067f4-5003-4b35-9857-8bafbac7e2b9,e767dcea-b0e6-4969-a213-42b0f1eedba3,2025-01-02,4.251849192019765
d5c0244d-3735-462d-8184-3b0304dd7054,2c9b662e-040a-4aae-92e2-afd996bf10ab,badcc32a-c159-4f53-8a0f-4efbedcd465e,2025-01-04,7.422290101188081
9bdf90f2-ba2c-4f19-b0b2-a5d18c7e6f42,deef580f-9c07-4751-9437-45092cd1586a,b41b3143-8b10-450c-9570-4f32702cdd20,2025-01-13,1.9333737388992023
49c10669-c6b3-4fe6-9c76-bdf66c5a6c93,5cd8fe1a-dafe-48a9-bc71-e0bef3579560,e767dcea-b0e6-4969-a213-42b0f1eedba3,2025-01-06,7.915247171465136
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,07f97d05-f6ca-4b8b-a4b1-f99175424646,db20a56e-dc81-4fe7-8eda-8bbb71710434,2025-01-11,7.650277259102092
750565f5-9f70-4368-8b3c-f8caa3925731,08601833-479d-4cda-b396-ea37f065c817,6fb78271-504d-481f-8953-5b63ba81edd9,2025-01-02,6.7050455513217875
7ff4cec6-e7b7-44c6-9631-2a801c612ec2,350843f0-8de0-4fc2-83e1-5a85d46ef104,4ccc9bc2-a53f-4a28-abf3-e3fc21813d25,2025-01-15,6.813984188049905
83efa9f3-a1c7-4c8a-8435-1b64893ad232,2c9b662e-040a-4aae-92e2-afd996bf10ab,b41b3143-8b10-450c-9570-4f32702cdd20,2025-01-14,7.280456722632835
4a90cd0c-24c1-43b9-b7f2-85723defa849,1f4a8ca1-ab85-4d59-9463-adc78fca7b6a,439472e6-da58-4e8a-a25d-6b29afffcfd2,2025-01-11,4.150488300728357
3d959e3f-5a52-46e6-9d64-29320066853d,4ffca6b1-99b4-49d4-89a2-14aef7e8f8e5,badcc32a-c159-4f53-8a0f-4efbedcd465e,2025-01-14,6.879040214893445
ab1021ce-aa14-4cd8-aff3-cde46aa42c9f,bf5ae7e6-53a3-4d5a-8b8c-5bdce8dd5e5a,e767dcea-b0e6-4969-a213-42b0f1eedba3,2025-01-03,4.392179119491868
11536e99-5c50-4720-b982-f4e08603156a,c478f6f1-b88e-4318-816d-83edad81f8bd,3a9bedd4-0f12-49e0-a18f-f6b6b535106e,2025-01-13,4.079108152854319
fd034ada-c952-4185-81e0-3a5e8b48f496,112fa612-7969-4ed2-ac48-bf55afd380c4,dd2467ac-778e-4db3-a93d-ffbc6c6fa611,2025-01-13,2.6414550461024473
df92a621-63f4-469d-8534-a1018ddce719,6502d6a2-ca6a-4224-971e-16cc5da36f1b,db20a56e-dc81-4fe7-8eda-8bbb71710434,2025-01-12,7.251187829532218
fb25664d-630a-4767-a2bb-522b0b251279,530a37df-0bc6-4066-8769-165fe746ccb9,663f1c97-9562-49f0-a5d7-b8756dadd6c7,2025-01-10,2.055814606091606
5b6a8102-0428-4378-bf50-23f440ef3935,e8cda0cc-76da-4ca0-92e8-2f38a2a9d4d8,663f1c97-9562-49f0-a5d7-b8756dadd6c7,2025-01-02,5.944933991861865
a837fe68-bba2-45ca-bdba-6da85844f9fc,a23d4c2f-c2a7-4689-9933-918cfa745761,4ccc9bc2-a53f-4a28-abf3-e3fc21813d25,2025-01-16,3.8531955876661073
bc3536df-94f7-4dba-8581-1d2d1a89b71e,a93b12cd-1c24-420e-acab-d7e7cc6b66e5,b41b3143-8b10-450c-9570-4f32702cdd20,2025-01-09,3.9104196387220918
8bc78e81-5a30-4528-8b59-95622227219f,af908e3c-dd75-4e98-90e0-b95f0212b554,4ccc9bc2-a53f-4a28-abf3-e3fc21813d25,2025-01-09,3.726337688668589
